# Population au 1er janvier par âge, France, 50 ans et plus
# source_id: insee_projections_population
# unite: personnes
# fiabilite:
#   certifiee (1962-2023) : estimations de population de l'INSEE,
#             recontrôlées par scripts/verifier_donnees.py contre
#             l'onglet `population` du classeur du scénario central.
#   estimee   (2024-2070) : projections de population 2026, scénario
#             central. Une projection ne se fait pas passer pour une
#             observation, fût-elle publiée par le producteur de
#             l'observation : c'est le critère 2 du manifeste, et la
#             frontière est datée par l'INSEE lui-même en pied de
#             tableau.
#
# POURQUOI 50 ANS ET PLUS, ET PAS TOUS LES ÂGES
# ----------------------------------------------
# Cette série ne sert qu'à compter des RETRAITÉS. Aucune pension de
# droit direct n'est servie avant 50 ans — le cas type qui part le plus
# tôt, l'agent de conduite de la SNCF, liquide à 52 ans. Reprendre les
# cinquante premiers âges quadruplerait le poids du paquet que charge
# le site sans déplacer un seul chiffre.
#
# Au-delà de 104 ans, le classeur regroupe sous « 105 ans ou plus » :
# 1 570 personnes en 2024, deux millionièmes de la population. Ce
# regroupement reste dehors.
#
# Champ : France métropolitaine jusqu'en 1994, France hors Mayotte de
# 1995 à 2013, France entière ensuite — celui de l'INSEE, non retouché.
#
# Ne pas modifier les années certifiées à la main : elles seraient écrasées
# au prochain scripts/verifier_donnees.py --appliquer.
annee,age,effectif,fiabilite
2067,79,743562,projetee
2067,80,728784,projetee
2067,81,704964,projetee
2067,82,674076,projetee
2067,83,641157,projetee
2067,84,647648,projetee
2067,85,619368,projetee
2067,86,599930,projetee
2067,87,533004,projetee
2067,88,488597,projetee
2067,89,453642,projetee
2067,90,403742,projetee
2067,91,374839,projetee
2067,92,348601,projetee
2067,93,317885,projetee
2067,94,276162,projetee
2067,95,225698,projetee
2067,96,177255,projetee
2067,97,135134,projetee
2067,98,99258,projetee
2067,99,71852,projetee
2068,100,51598,projetee
2068,101,36177,projetee
2068,102,24202,projetee
2068,103,15914,projetee
2068,104,9960,projetee
2068,50,865930,projetee
2068,51,879671,projetee
2068,52,893743,projetee
2068,53,909661,projetee
2068,54,909245,projetee
2068,55,917978,projetee
2068,56,914902,projetee
2068,57,933487,projetee
2068,58,916164,projetee
2068,59,913472,projetee
2068,60,892018,projetee
2068,61,892416,projetee
2068,62,864571,projetee
2068,63,858503,projetee
2068,64,850652,projetee
2068,65,859562,projetee
2068,66,874104,projetee
2068,67,888094,projetee
2068,68,852848,projetee
2068,69,846930,projetee
2068,70,826994,projetee
2068,71,822230,projetee
2068,72,809660,projetee
2068,73,784100,projetee
2068,74,774559,projetee
2068,75,787881,projetee
2068,76,778172,projetee
2068,77,780419,projetee
2068,78,760975,projetee
2068,79,750463,projetee
2068,80,729672,projetee
2068,81,712986,projetee
2068,82,687777,projetee
2068,83,655432,projetee
2068,84,620607,projetee
2068,85,623515,projetee
2068,86,593401,projetee
2068,87,571034,projetee
2068,88,503540,projetee
2068,89,458008,projetee
2068,90,420157,projetee
2068,91,368869,projetee
2068,92,336594,projetee
2068,93,307373,projetee
2068,94,274136,projetee
2068,95,230736,projetee
2068,96,183225,projetee
2068,97,139994,projetee
2068,98,102115,projetee
2068,99,73451,projetee
2069,100,52819,projetee
2069,101,36201,projetee
2069,102,24778,projetee
2069,103,16167,projetee
2069,104,10367,projetee
2069,50,860200,projetee
2069,51,865258,projetee
2069,52,878901,projetee
2069,53,893064,projetee
2069,54,909097,projetee
2069,55,908820,projetee
2069,56,917636,projetee
2069,57,914439,projetee
2069,58,932919,projetee
2069,59,915221,projetee
2069,60,912201,projetee
2069,61,890264,projetee
2069,62,890180,projetee
2069,63,862197,projetee
2069,64,855784,projetee
2069,65,847575,projetee
2069,66,855947,projetee
2069,67,869837,projetee
2069,68,883416,projetee
2069,69,847704,projetee
2069,70,841587,projetee
2069,71,821245,projetee
2069,72,815830,projetee
2069,73,802834,projetee
2069,74,776778,projetee
2069,75,766474,projetee
2069,76,778625,projetee
2069,77,767993,projetee
2069,78,769120,projetee
2069,79,748430,projetee
2069,80,736636,projetee
2069,81,714072,projetee
2069,82,695846,projetee
2069,83,669019,projetee
2069,84,634726,projetee
2069,85,597747,projetee
2069,86,597684,projetee
2069,87,565193,projetee
2069,88,539865,projetee
2069,89,472420,projetee
2069,90,424599,projetee
2069,91,384239,projetee
2069,92,331573,projetee
2069,93,297120,projetee
2069,94,265364,projetee
2069,95,229332,projetee
2069,96,187525,projetee
2069,97,144870,projetee
2069,98,105901,projetee
2069,99,75648,projetee
2070,100,54464,projetee
2070,101,37113,projetee
2070,102,24834,projetee
2070,103,16580,projetee
2070,104,10550,projetee
2070,50,859873,projetee
2070,51,859554,projetee
2070,52,864528,projetee
2070,53,878267,projetee
2070,54,892554,projetee
2070,55,908697,projetee
2070,56,908527,projetee
2070,57,917199,projetee
2070,58,913957,projetee
2070,59,931967,projetee
2070,60,913987,projetee
2070,61,910424,projetee
2070,62,888084,projetee
2070,63,887752,projetee
2070,64,859518,projetee
2070,65,852740,projetee
2070,66,844084,projetee
2070,67,851848,projetee
2070,68,865340,projetee
2070,69,878161,projetee
2070,70,842435,projetee
2070,71,835824,projetee
2070,72,814949,projetee
2070,73,809054,projetee
2070,74,795437,projetee
2070,75,768791,projetee
2070,76,757593,projetee
2070,77,768585,projetee
2070,78,757031,projetee
2070,79,756612,projetee
2070,80,734827,projetee
2070,81,721103,projetee
2070,82,697140,projetee
2070,83,677132,projetee
2070,84,648179,projetee
2070,85,611632,projetee
2070,86,573277,projetee
2070,87,569651,projetee
2070,88,534704,projetee
2070,89,506931,projetee
2070,90,438371,projetee
2070,91,388688,projetee
2070,92,345739,projetee
2070,93,293005,projetee
2070,94,256813,projetee
2070,95,222246,projetee
2070,96,186619,projetee
2070,97,148424,projetee
2070,98,109712,projetee
2070,99,78542,projetee
